Customer_ID,Age,Gender,Country,City,Device_Type,Browser,Session_Duration,Pages_Viewed,Clicked_Ad,Product_Category,Purchase_Amount,Payment_Method,Discount_Applied,Delivery_Time_Days,Return,Customer_Satisfaction,Membership_Level,Loyalty_Points,Referral_Used
CUST1828,21,Other,Pakistan,Toronto,Desktop,Chrome,52.97,14,1,Beauty,31.11,Cash on Delivery,0,14,0,2,None,638,0
CUST1829,57,Female,India,Mumbai,Desktop,Safari,3.93,3,0,Clothing,231.18,Credit Card,1,3,0,2,Gold,884,0
CUST1830,21,Female,Pakistan,New York,Mobile,Edge,16.17,19,1,Beauty,471.37,Credit Card,1,1,0,5,None,348,1
CUST1831,42,Other,UK,Lahore,Tablet,Safari,28.44,18,1,Electronics,444.49,Cash on Delivery,0,10,1,3,Platinum,202,1
CUST1832,20,Other,Canada,Lahore,Tablet,Chrome,14.39,10,0,Home,55.62,Debit Card,1,8,0,5,Platinum,133,0
CUST1833,49,Male,India,Toronto,Tablet,Firefox,44.89,6,1,Electronics,373.34,PayPal,1,1,0,4,Platinum,770,0
CUST1834,20,Male,India,Mumbai,Tablet,Firefox,55.23,13,1,Electronics,403.87,Cash on Delivery,0,3,0,2,None,525,1
CUST1835,44,Female,UK,Mumbai,Desktop,Safari,26.0,10,1,Clothing,139.34,PayPal,1,14,1,3,Silver,507,0
CUST1836,46,Other,USA,Toronto,Desktop,Chrome,21.19,18,0,Electronics,238.45,Debit Card,0,3,1,2,Platinum,65,0
CUST1837,49,Female,Canada,Mumbai,Desktop,Firefox,57.73,16,1,Home,356.94,PayPal,0,13,0,2,Silver,479,1
CUST1838,36,Other,India,London,Tablet,Safari,27.25,6,1,Beauty,222.33,Debit Card,1,2,1,4,Silver,862,0
CUST1839,38,Male,Canada,New York,Desktop,Safari,29.85,13,1,Home,60.83,Debit Card,0,14,1,2,Gold,458,0
CUST1840,22,Female,India,Lahore,Desktop,Chrome,21.75,4,0,Clothing,354.41,Credit Card,1,5,0,1,None,341,1
CUST1841,35,Female,Canada,New York,Mobile,Edge,54.66,14,0,Home,456.26,Credit Card,0,10,1,3,Platinum,706,0
CUST1842,45,Other,Pakistan,Lahore,Mobile,Safari,34.57,1,1,Books,327.98,Debit Card,1,3,0,3,Silver,625,0
CUST1843,59,Male,India,London,Desktop,Edge,45.97,5,0,Beauty,388.03,Cash on Delivery,1,3,1,1,None,158,0
CUST1844,39,Female,Canada,Mumbai,Mobile,Edge,48.9,8,1,Books,182.39,Credit Card,1,8,0,4,None,160,1
CUST1845,38,Male,USA,Toronto,Mobile,Firefox,21.17,12,0,Books,95.68,Debit Card,1,4,1,2,Platinum,253,0
CUST1846,23,Female,Pakistan,London,Desktop,Edge,26.59,2,0,Clothing,323.17,PayPal,1,4,0,2,Gold,983,1
CUST1847,18,Male,Pakistan,New York,Desktop,Chrome,51.06,12,1,Electronics,167.25,PayPal,0,3,0,3,Gold,896,1
CUST1848,22,Other,USA,Toronto,Desktop,Firefox,22.43,5,1,Books,430.74,Cash on Delivery,0,11,1,4,Silver,939,0
CUST1849,58,Female,Canada,Mumbai,Desktop,Firefox,47.84,5,1,Home,65.7,PayPal,1,1,0,4,Gold,526,1
CUST1850,29,Female,UK,London,Tablet,Firefox,56.52,13,0,Electronics,219.56,PayPal,0,8,0,4,Gold,548,0
CUST1851,43,Male,USA,Toronto,Tablet,Safari,37.77,9,1,Home,201.38,Debit Card,1,1,1,2,Gold,154,0
CUST1852,63,Male,Canada,London,Desktop,Safari,44.76,10,0,Home,469.34,PayPal,1,7,0,4,None,485,0
CUST1853,51,Female,USA,London,Mobile,Edge,48.5,1,0,Electronics,80.8,PayPal,0,5,0,1,Platinum,431,1
CUST1854,31,Other,USA,Mumbai,Desktop,Firefox,50.86,3,1,Electronics,9.87,PayPal,0,4,1,5,None,26,0
CUST1855,43,Male,India,Lahore,Desktop,Firefox,24.31,18,0,Home,122.85,PayPal,1,4,0,4,None,11,0
CUST1856,62,Male,Canada,Toronto,Mobile,Chrome,4.02,12,1,Clothing,411.04,Debit Card,1,8,1,5,Platinum,66,0
CUST1857,44,Male,UK,Mumbai,Tablet,Edge,24.71,3,0,Beauty,108.61,PayPal,1,11,0,2,None,541,1
CUST1858,26,Female,India,London,Desktop,Chrome,40.75,9,1,Beauty,124.23,Cash on Delivery,1,11,1,4,Silver,95,1
CUST1859,43,Female,USA,Mumbai,Desktop,Edge,27.57,2,0,Clothing,69.3,Credit Card,1,13,1,3,Silver,214,0
CUST1860,64,Female,USA,Lahore,Tablet,Edge,45.19,3,0,Electronics,359.14,Cash on Delivery,1,14,0,2,None,193,0
CUST1861,39,Female,USA,Toronto,Tablet,Safari,22.06,14,1,Home,39.24,Credit Card,0,6,1,1,Gold,646,0
CUST1862,64,Other,Canada,Lahore,Mobile,Safari,38.45,4,0,Beauty,168.95,Cash on Delivery,1,14,0,1,None,289,0
CUST1863,47,Other,Canada,New York,Tablet,Chrome,12.0,19,1,Home,144.84,Credit Card,1,12,0,5,Gold,543,1
CUST1864,60,Female,India,Toronto,Tablet,Edge,45.21,13,0,Clothing,279.8,Credit Card,0,1,1,5,None,884,1
CUST1865,34,Other,UK,Lahore,Tablet,Firefox,33.2,7,0,Home,366.56,Credit Card,1,14,0,3,Silver,38,1
CUST1866,43,Male,India,London,Mobile,Safari,13.04,12,0,Clothing,268.77,Credit Card,1,10,0,3,Gold,863,1
CUST1867,53,Male,Pakistan,Toronto,Tablet,Firefox,18.22,3,1,Electronics,465.86,Debit Card,0,8,1,1,Silver,938,1
CUST1868,18,Male,USA,Toronto,Tablet,Chrome,45.17,9,1,Clothing,475.96,Cash on Delivery,1,13,0,4,None,938,1
CUST1869,25,Female,USA,Mumbai,Mobile,Safari,29.47,2,1,Clothing,183.93,Credit Card,0,14,0,1,Platinum,205,1
CUST1870,52,Male,USA,London,Tablet,Safari,13.75,9,1,Beauty,389.95,Cash on Delivery,1,2,1,1,Gold,898,0
CUST1871,32,Other,India,New York,Tablet,Edge,58.07,12,1,Home,370.71,PayPal,0,6,0,3,Gold,941,0
CUST1872,64,Female,India,Lahore,Mobile,Chrome,43.19,12,0,Beauty,447.02,Credit Card,0,9,0,5,None,927,0
CUST1873,39,Other,USA,Mumbai,Desktop,Edge,57.47,15,0,Books,226.73,Cash on Delivery,0,1,1,3,None,554,0
CUST1874,31,Male,India,Lahore,Mobile,Safari,26.2,2,1,Clothing,267.58,Debit Card,1,6,0,3,Gold,483,0
CUST1875,43,Male,Canada,New York,Tablet,Chrome,29.03,18,0,Books,210.81,Cash on Delivery,1,8,0,3,Platinum,336,0
CUST1876,45,Male,Canada,New York,Tablet,Safari,53.98,13,0,Beauty,425.94,Credit Card,0,10,1,1,None,495,1
CUST1877,40,Female,India,Toronto,Tablet,Chrome,31.98,14,0,Home,118.7,PayPal,0,13,0,4,None,770,0
CUST1878,31,Other,USA,New York,Mobile,Safari,42.73,5,0,Beauty,123.66,Cash on Delivery,1,2,0,1,None,248,1
CUST1879,41,Female,India,Lahore,Tablet,Firefox,15.88,10,1,Home,189.44,PayPal,1,5,1,2,Platinum,73,0
CUST1880,19,Female,India,London,Tablet,Firefox,27.36,12,0,Home,119.02,Debit Card,1,6,1,3,Gold,372,1
CUST1881,62,Male,India,London,Mobile,Edge,8.28,10,1,Electronics,282.7,Cash on Delivery,1,5,0,3,Silver,830,1
CUST1882,43,Female,Pakistan,Toronto,Desktop,Firefox,13.15,11,1,Clothing,71.57,Cash on Delivery,1,3,0,2,None,878,0
CUST1883,31,Female,Canada,Lahore,Desktop,Safari,1.06,2,0,Beauty,163.49,Debit Card,0,4,1,3,Platinum,807,0
CUST1884,24,Male,UK,Lahore,Tablet,Safari,3.32,5,1,Home,457.16,Debit Card,1,7,0,3,Gold,785,0
CUST1885,20,Female,UK,New York,Mobile,Firefox,58.66,7,0,Beauty,207.57,Debit Card,0,4,0,3,Gold,834,0
CUST1886,64,Male,Pakistan,Lahore,Tablet,Edge,15.3,6,0,Beauty,375.38,Credit Card,1,9,0,2,Platinum,870,0
CUST1887,40,Male,India,Mumbai,Mobile,Firefox,40.14,3,0,Home,61.16,Credit Card,0,11,1,1,None,701,1
CUST1888,63,Male,Pakistan,New York,Mobile,Chrome,50.51,13,1,Books,127.54,Cash on Delivery,0,12,0,3,Silver,137,0
CUST1889,60,Male,Pakistan,Mumbai,Desktop,Chrome,33.49,3,1,Clothing,404.64,Cash on Delivery,1,14,0,4,None,947,1
CUST1890,64,Female,USA,Toronto,Desktop,Chrome,10.04,6,1,Clothing,382.68,Cash on Delivery,0,13,1,2,Gold,456,1
CUST1891,62,Male,Canada,London,Mobile,Firefox,43.96,11,0,Electronics,196.15,PayPal,0,13,1,5,Silver,813,1
CUST1892,35,Male,UK,Toronto,Tablet,Firefox,36.41,17,0,Electronics,477.43,Debit Card,0,10,1,2,None,822,0
CUST1893,55,Female,India,London,Desktop,Firefox,44.14,10,0,Electronics,455.77,Cash on Delivery,0,2,0,1,Silver,941,0
CUST1894,52,Female,UK,Toronto,Tablet,Chrome,46.42,12,1,Clothing,481.34,Debit Card,1,5,0,2,Platinum,842,0
CUST1895,32,Other,UK,Lahore,Desktop,Edge,58.55,17,0,Books,216.82,Credit Card,0,8,1,5,None,443,0
CUST1896,42,Female,Canada,Mumbai,Desktop,Safari,34.84,4,0,Clothing,102.75,Debit Card,1,14,0,4,Gold,352,0
CUST1897,54,Female,UK,London,Tablet,Firefox,21.16,2,1,Clothing,315.2,PayPal,0,5,0,5,Gold,995,0
CUST1898,45,Other,UK,New York,Desktop,Edge,39.26,11,1,Clothing,343.96,PayPal,1,10,0,2,Silver,793,1
CUST1899,27,Female,Pakistan,Mumbai,Desktop,Safari,5.04,7,1,Clothing,67.09,Debit Card,1,12,0,5,Platinum,410,0
CUST1900,56,Female,Canada,New York,Tablet,Safari,53.95,2,0,Books,394.31,PayPal,1,8,1,2,None,677,1
CUST1901,34,Female,USA,Mumbai,Desktop,Safari,8.04,18,0,Electronics,13.94,PayPal,0,8,1,4,Platinum,789,1
CUST1902,56,Female,India,Mumbai,Desktop,Edge,20.34,4,0,Beauty,243.95,Credit Card,1,9,0,4,Platinum,537,0
CUST1903,39,Other,UK,Toronto,Desktop,Edge,49.13,8,1,Electronics,168.85,Cash on Delivery,1,10,1,1,Silver,981,0
CUST1904,43,Female,India,London,Tablet,Chrome,36.24,14,1,Electronics,371.45,PayPal,0,6,0,4,Silver,452,0
CUST1905,61,Female,USA,London,Mobile,Edge,24.22,12,1,Beauty,159.82,Cash on Delivery,1,12,0,3,None,418,0
CUST1906,42,Other,India,Mumbai,Tablet,Edge,28.93,18,1,Clothing,414.27,Debit Card,0,4,1,5,Gold,449,0
CUST1907,34,Male,USA,Lahore,Mobile,Edge,51.42,11,0,Books,299.5,Debit Card,0,12,1,5,None,994,0
CUST1908,30,Other,Pakistan,Lahore,Desktop,Safari,21.06,8,0,Books,397.98,PayPal,1,11,0,2,Platinum,584,1
CUST1909,37,Male,UK,New York,Mobile,Firefox,52.31,2,0,Electronics,494.72,Debit Card,0,3,0,4,Silver,114,1
CUST1910,42,Other,USA,New York,Tablet,Chrome,6.2,15,0,Beauty,341.18,Credit Card,0,12,0,1,Platinum,50,1
CUST1911,21,Other,India,Toronto,Tablet,Firefox,46.83,9,0,Home,492.55,PayPal,0,14,0,1,Silver,368,1
CUST1912,27,Female,UK,Mumbai,Desktop,Firefox,51.01,19,0,Clothing,19.27,PayPal,1,5,1,1,Gold,913,1
CUST1913,20,Male,Pakistan,New York,Mobile,Edge,11.73,8,0,Electronics,172.38,PayPal,0,6,1,3,Platinum,682,1
CUST1914,58,Female,UK,New York,Desktop,Chrome,26.39,19,0,Books,58.39,Debit Card,0,3,0,4,Silver,779,0
CUST1915,62,Male,USA,Mumbai,Desktop,Firefox,10.76,5,1,Beauty,134.84,Debit Card,0,2,0,1,None,514,0
CUST1916,35,Other,Pakistan,Toronto,Tablet,Firefox,42.69,11,1,Beauty,420.25,PayPal,1,7,1,3,None,209,0
CUST1917,64,Other,India,New York,Mobile,Chrome,32.59,15,0,Electronics,21.0,Cash on Delivery,0,11,0,5,None,887,1
CUST1918,53,Male,Pakistan,Toronto,Mobile,Edge,38.48,8,1,Home,262.49,Debit Card,1,5,1,2,Platinum,997,1
CUST1919,64,Female,Pakistan,London,Mobile,Firefox,12.59,19,0,Books,285.73,Debit Card,0,9,0,4,Silver,902,1
CUST1920,39,Female,Canada,Toronto,Mobile,Safari,13.49,8,0,Electronics,282.77,PayPal,1,3,1,4,Silver,992,0
CUST1921,51,Female,Pakistan,Lahore,Desktop,Firefox,3.45,19,1,Home,240.27,Cash on Delivery,1,14,0,5,Silver,901,0
CUST1922,64,Female,Pakistan,Lahore,Desktop,Safari,20.0,18,0,Beauty,396.35,PayPal,1,8,0,4,Platinum,849,0
CUST1923,25,Other,UK,Toronto,Tablet,Edge,34.02,10,0,Clothing,71.1,Debit Card,0,6,0,4,Silver,812,1
CUST1924,57,Other,India,Lahore,Desktop,Firefox,51.62,7,0,Books,158.74,PayPal,0,4,1,4,Gold,894,1
CUST1925,61,Other,UK,London,Desktop,Chrome,40.35,9,0,Books,309.78,PayPal,0,12,1,4,Platinum,853,1
CUST1926,36,Other,UK,Mumbai,Tablet,Chrome,26.69,1,0,Home,347.02,PayPal,1,12,0,3,Gold,626,0
CUST1927,59,Other,USA,Lahore,Tablet,Firefox,57.23,19,0,Electronics,205.05,Cash on Delivery,0,9,0,3,Gold,678,1
CUST1928,58,Female,UK,Lahore,Tablet,Edge,43.44,5,0,Beauty,438.31,PayPal,0,5,0,2,None,434,0
CUST1929,54,Female,Canada,Toronto,Desktop,Edge,55.88,19,1,Home,210.67,Debit Card,1,10,0,4,Platinum,776,0
CUST1930,23,Female,Canada,London,Desktop,Chrome,32.13,1,1,Clothing,204.37,PayPal,0,6,1,5,Silver,226,0
CUST1931,43,Female,USA,Mumbai,Tablet,Firefox,16.28,15,0,Clothing,22.92,Cash on Delivery,0,14,1,1,Gold,662,0
CUST1932,51,Other,India,Toronto,Tablet,Edge,4.12,16,1,Clothing,277.81,Credit Card,1,13,1,2,Platinum,267,0
CUST1933,62,Other,India,Toronto,Tablet,Chrome,43.84,7,0,Home,355.8,Cash on Delivery,1,9,0,1,Silver,115,0
CUST1934,23,Other,UK,London,Desktop,Safari,8.16,12,0,Beauty,61.65,PayPal,0,7,0,1,None,599,0
CUST1935,54,Male,UK,Mumbai,Desktop,Firefox,18.86,8,0,Books,156.19,Credit Card,1,12,1,4,Platinum,829,1
CUST1936,50,Female,UK,London,Mobile,Safari,32.42,5,0,Electronics,391.72,PayPal,0,5,0,5,Platinum,753,0
CUST1937,39,Female,India,Mumbai,Desktop,Safari,34.3,10,1,Books,186.13,Cash on Delivery,0,2,1,1,Platinum,359,1
CUST1938,38,Other,Pakistan,London,Desktop,Edge,36.43,5,1,Beauty,124.59,Credit Card,0,4,1,1,Silver,328,0
CUST1939,23,Female,Canada,Toronto,Desktop,Edge,10.81,17,1,Books,337.74,Credit Card,0,2,1,2,Gold,844,0
CUST1940,23,Female,Pakistan,Toronto,Tablet,Edge,23.4,5,1,Home,102.4,PayPal,0,3,1,5,Gold,39,0
CUST1941,21,Other,Pakistan,New York,Desktop,Firefox,37.41,15,0,Clothing,448.35,PayPal,1,10,0,5,Platinum,181,1
CUST1942,47,Male,India,Lahore,Tablet,Safari,58.22,13,1,Beauty,57.27,Cash on Delivery,1,12,1,1,Platinum,489,0
CUST1943,28,Male,Pakistan,London,Mobile,Firefox,43.93,1,0,Beauty,354.74,PayPal,0,3,0,5,Silver,208,0
CUST1944,47,Male,USA,New York,Mobile,Edge,55.43,11,0,Books,252.28,Credit Card,1,4,1,2,None,902,1
CUST1945,48,Other,UK,Lahore,Tablet,Safari,45.97,1,1,Home,435.62,Debit Card,1,6,1,2,Platinum,272,1
CUST1946,41,Female,USA,London,Tablet,Firefox,35.91,11,0,Books,67.47,Debit Card,0,12,1,2,Platinum,118,1
CUST1947,26,Other,Canada,Mumbai,Tablet,Firefox,12.33,18,1,Books,340.56,Cash on Delivery,1,3,1,4,None,381,1
CUST1948,20,Other,UK,Lahore,Desktop,Chrome,40.33,18,1,Beauty,288.17,PayPal,1,10,0,1,Platinum,945,0
CUST1949,48,Female,Pakistan,Toronto,Mobile,Firefox,37.78,16,1,Books,242.64,Cash on Delivery,0,14,0,5,Gold,535,0
CUST1950,57,Male,Canada,New York,Tablet,Edge,36.55,13,1,Clothing,248.25,Debit Card,0,1,0,2,Platinum,257,1
CUST1951,54,Male,UK,Lahore,Desktop,Firefox,29.9,7,1,Books,362.38,Debit Card,0,1,0,1,Gold,482,0
CUST1952,53,Other,Pakistan,Lahore,Mobile,Safari,32.19,1,0,Clothing,469.18,PayPal,0,9,1,1,Silver,508,1
CUST1953,41,Male,USA,Toronto,Desktop,Firefox,20.73,16,1,Beauty,50.17,Credit Card,0,9,0,4,Silver,91,1
CUST1954,48,Other,UK,London,Mobile,Chrome,31.64,1,1,Home,14.65,PayPal,0,5,0,5,Gold,978,1
CUST1955,23,Other,Pakistan,Mumbai,Desktop,Safari,12.66,17,0,Clothing,403.82,Debit Card,0,9,1,5,Gold,160,0
CUST1956,19,Female,USA,Toronto,Mobile,Safari,48.51,6,1,Home,58.54,Credit Card,1,11,0,2,None,148,1
CUST1957,37,Female,Canada,Mumbai,Mobile,Chrome,11.96,2,1,Home,493.41,Cash on Delivery,0,7,0,2,Gold,116,0
CUST1958,45,Female,Canada,London,Desktop,Edge,6.01,17,0,Clothing,311.58,Debit Card,1,9,0,1,Gold,457,0
CUST1959,28,Other,Canada,Lahore,Tablet,Safari,26.74,6,0,Beauty,327.18,Cash on Delivery,1,12,0,5,Platinum,564,0
CUST1960,21,Female,Canada,Mumbai,Mobile,Edge,39.84,14,1,Electronics,103.45,Credit Card,0,7,1,5,None,813,1
CUST1961,32,Male,India,New York,Tablet,Safari,26.83,18,0,Home,123.95,Cash on Delivery,1,9,1,2,Gold,44,0
CUST1962,23,Male,UK,New York,Desktop,Safari,17.33,6,1,Home,331.38,Debit Card,1,2,0,3,Gold,776,1
CUST1963,47,Other,UK,Toronto,Tablet,Edge,33.93,10,0,Beauty,455.31,PayPal,1,11,1,1,Gold,997,0
CUST1964,55,Other,India,London,Tablet,Safari,21.47,18,1,Beauty,491.28,Cash on Delivery,0,11,0,5,Platinum,773,0
CUST1965,19,Female,Pakistan,Toronto,Tablet,Edge,56.04,9,1,Books,103.03,Debit Card,1,8,0,4,Platinum,818,0
CUST1966,32,Other,Pakistan,Toronto,Tablet,Chrome,55.44,8,1,Beauty,71.39,Debit Card,1,7,0,4,Platinum,233,1
CUST1967,28,Other,Canada,Toronto,Tablet,Edge,30.64,10,0,Home,32.92,Credit Card,0,6,1,3,Silver,374,1
CUST1968,25,Male,USA,New York,Mobile,Chrome,20.35,17,1,Clothing,434.81,Debit Card,1,5,1,2,Platinum,546,1
CUST1969,43,Male,Pakistan,New York,Mobile,Safari,44.49,6,0,Electronics,150.88,PayPal,1,4,1,2,Gold,849,1
CUST1970,62,Female,USA,Toronto,Mobile,Edge,3.17,14,1,Books,5.9,PayPal,1,7,1,2,Platinum,948,0
CUST1971,61,Other,UK,New York,Desktop,Safari,29.01,6,1,Clothing,115.79,Cash on Delivery,1,3,1,4,Platinum,914,0
CUST1972,22,Other,USA,London,Tablet,Edge,20.84,7,1,Electronics,173.52,Cash on Delivery,1,8,1,2,None,196,1
CUST1973,23,Male,UK,Toronto,Mobile,Chrome,55.31,12,1,Electronics,495.54,Cash on Delivery,0,2,0,4,Gold,24,1
CUST1974,43,Other,India,New York,Desktop,Chrome,1.71,3,1,Electronics,264.15,Cash on Delivery,1,1,1,3,Platinum,394,1
CUST1975,21,Male,India,Mumbai,Mobile,Edge,33.62,14,0,Clothing,106.33,PayPal,0,11,0,1,Silver,713,1
CUST1976,36,Female,Canada,Toronto,Mobile,Chrome,44.7,19,0,Books,170.74,Credit Card,1,2,0,5,None,784,0
CUST1977,37,Male,Pakistan,Toronto,Tablet,Safari,29.62,16,0,Books,168.5,Cash on Delivery,0,9,1,3,Platinum,35,1
CUST1978,50,Other,Canada,London,Desktop,Safari,6.04,7,1,Electronics,14.76,Credit Card,0,5,0,4,None,473,1
CUST1979,37,Female,UK,Lahore,Tablet,Firefox,58.38,8,1,Clothing,71.92,Debit Card,0,11,0,3,None,222,0
CUST1980,29,Male,Canada,Lahore,Tablet,Chrome,31.56,18,0,Electronics,349.12,Debit Card,1,8,0,5,Silver,863,1
CUST1981,64,Male,USA,London,Mobile,Safari,37.24,13,1,Beauty,64.52,Cash on Delivery,1,3,1,1,Silver,788,0
CUST1982,18,Female,UK,London,Tablet,Edge,14.96,9,1,Books,119.21,Debit Card,1,7,1,5,Silver,529,1
CUST1983,43,Female,India,London,Desktop,Chrome,29.53,10,1,Home,178.61,Credit Card,1,2,0,4,Gold,187,0
CUST1984,31,Male,Pakistan,Lahore,Tablet,Safari,26.32,9,0,Electronics,380.08,Credit Card,1,8,1,5,None,401,1
CUST1985,55,Other,UK,London,Tablet,Chrome,5.42,15,0,Beauty,293.29,Debit Card,0,14,0,3,Platinum,256,1
CUST1986,54,Male,UK,New York,Tablet,Edge,7.26,2,0,Books,346.05,Cash on Delivery,0,7,1,2,Silver,653,1
CUST1987,28,Female,USA,Toronto,Mobile,Safari,50.41,13,0,Clothing,285.67,Credit Card,0,12,0,3,Silver,135,1
CUST1988,53,Male,Pakistan,Toronto,Desktop,Firefox,15.15,2,0,Books,343.38,Credit Card,1,5,0,4,None,961,1
CUST1989,30,Female,India,Mumbai,Mobile,Firefox,12.5,19,1,Clothing,6.41,PayPal,1,12,1,1,None,818,0
CUST1990,60,Female,UK,Mumbai,Mobile,Chrome,30.79,2,1,Clothing,465.79,Cash on Delivery,0,11,1,5,None,590,1
CUST1991,20,Other,UK,Toronto,Mobile,Edge,46.36,3,1,Electronics,59.91,PayPal,1,4,1,1,Platinum,443,0
CUST1992,50,Female,USA,New York,Mobile,Safari,4.65,6,1,Electronics,206.09,Debit Card,1,1,1,4,Gold,417,0
CUST1993,23,Female,Canada,Lahore,Mobile,Edge,35.03,3,0,Books,386.66,Debit Card,0,5,1,5,Gold,291,0
CUST1994,27,Other,India,Lahore,Desktop,Safari,8.03,10,0,Beauty,220.44,PayPal,0,12,0,3,Silver,573,0
CUST1995,22,Female,Pakistan,New York,Tablet,Chrome,3.15,6,1,Books,473.69,Cash on Delivery,1,9,0,3,Gold,128,1
CUST1996,40,Other,UK,Lahore,Mobile,Safari,4.11,16,0,Home,236.46,Credit Card,1,10,0,4,Platinum,340,1
CUST1997,27,Other,UK,London,Mobile,Edge,50.22,17,1,Clothing,438.1,Debit Card,0,4,1,5,Gold,809,1
CUST1998,61,Female,India,Toronto,Desktop,Edge,7.96,19,1,Clothing,406.36,Cash on Delivery,1,13,1,3,Platinum,256,1
CUST1999,19,Female,Canada,Toronto,Desktop,Chrome,3.66,3,1,Electronics,490.59,Cash on Delivery,0,9,0,4,Silver,991,0
